n,d,m,ncu_total_flops_fwd,theoretical_total_flops_fwd,percent_diff_fwd,ncu_total_flops_bwd,theoretical_total_flops_bwd,percent_diff_bwd,omega_fwd,rho_fwd,kappa_fwd,omega_bwd,rho_bwd,kappa_bwd
8,1408,112,4090356084.0,3553837056,15.096894414283465,7200899444.0,6663444480,8.065722849693497,0.14569805194805197,0.0,14.993801364650974,0.07927489177489178,3.3733174377705626,0.6000000000000001
8,1408,128,4093237991.0,4061528064,0.780738837706576,7710086454.0,7615365120,1.2438186811455207,0.002485795454545414,0.0,14.993413058194248,0.011032196969696928,3.3717055812026517,0.6000000000000001
8,1408,144,5113664438.0,4569219072,11.915501476747753,9930752729.0,8567285760,15.914806710030879,0.11387310606060597,0.0,14.99300993331755,0.1589541245791246,0.1052902067550505,0.6000000000000001
8,1408,160,5116546699.0,5076910080,0.7807232819849352,10438840444.0,9519206400,9.660826810100472,0.002485795454545414,0.0,14.992974853515625,0.0963920454545455,0.10549124053030302,0.6000000000000001
8,1408,176,6136974190.0,5584601088,9.891003731437872,10994507295.0,10471127040,4.998318261259487,0.09362086776859502,0.0,14.99321147824122,0.04975034435261705,0.10565572271005509,0.6000000000000001
8,1408,192,6139856722.0,6092292096,0.7807344961550576,11502590433.0,11423047680,0.6963356472657217,0.002485795454545414,0.0,14.993290756687973,0.00671559343434347,0.10466407236426768,0.6000000000000001
8,1408,208,7160284203.0,6599983104,8.48943232385584,12901029764.0,12374968320,4.25101245026864,0.0796000874125875,0.0,14.993462409172858,0.04227491258741267,0.10486687791375292,0.6000000000000001
8,1408,224,7163166027.0,7107674112,0.7807324045191114,13409117479.0,13326888960,0.6170121117299382,0.002485795454545414,0.0,14.99323183530337,0.005921942640692679,0.10504071124188312,0.6000000000000001
8,1408,240,8183591335.0,7615365120,7.461575460219037,14806926026.0,14278809600,3.69860262020722,0.06931818181818183,0.0,14.992580714370265,0.036085858585858555,1.9718580334595959,0.6000000000000001
8,1408,256,8186472761.0,8123056128,0.7806991851429442,15315639948.0,15230730240,0.5574894089910689,0.002485795454545414,0.0,14.99229604547674,0.004663825757575735,1.9711433179450757,0.6000000000000001
8,1536,16,1276377312.0,604176384,111.25905377989749,1713811936.0,1132830720,51.28579281465814,1.1061197916666665,6.0,14.99072265625,0.5109809027777779,5.679079861111111,0.6000000000000001
8,1536,32,1239806264.0,1208352768,2.603006078436856,2320470496.0,2265661440,2.4191194250099435,0.01822916666666674,9.0,14.990376790364584,0.022157118055555536,5.672873263888889,0.6000000000000001
8,1536,48,2438130447.0,1812529152,34.51537837665631,4015403488.0,3398492160,18.152501137445615,0.3394097222222223,3.0,14.990910847981771,0.17954282407407418,5.670804398148148,0.6000000000000001
8,1536,64,2441864511.0,2416705536,1.041044290469983,4622062048.0,4531322880,2.0024873619246484,0.004557291666666741,3.0,14.991291046142578,0.017990451388888884,5.669769965277778,0.6000000000000001
8,1536,80,3659061843.0,3020881920,21.125616290225604,7325790688.0,5664153600,29.33601744133492,0.2054687500000001,3.0,14.990188598632812,0.29232638888888896,2.8691493055555557,0.6000000000000001
8,1536,96,3662795118.0,3625058304,1.04099881533933,7931497906.0,6796984320,16.691425676262263,0.004557291666666741,3.0,14.989893595377604,0.16582754629629637,2.90528880931713,0.6000000000000001
8,1536,112,4879011374.0,4229234688,15.363930685702348,8537138005.0,7929815040,7.658728002311641,0.14880952380952372,0.0,14.990732828776041,0.07547123015873014,2.9050924634176587,0.6000000000000001
8,1536,128,4882154173.0,4833411072,1.0084617317647424,9142778104.0,9062645760,0.8842047468486731,0.005208333333333259,0.0,14.990029017130533,0.00770399305555558,2.9049452039930554,0.6000000000000001
8,1536,144,6081855209.0,5437587456,11.848411785802089,10757213851.0,10195476480,5.509672570006263,0.11364293981481488,0.0,14.990583066587094,0.054885223765432034,0.10483066888503087,0.6000000000000001
8,1536,160,6084999548.0,6041763840,0.715614001887237,11361821758.0,11328307200,0.2958478915543533,0.0022786458333332593,0.0,14.990818277994792,0.00273003472222233,0.10473904079861111,0.6000000000000001
8,1536,176,7298856148.0,6645940224,9.824282223336471,13025114593.0,12461137920,4.525884205926516,0.09339488636363646,0.0,14.991101814038826,0.04443655303030303,1.9713307390309343,0.6000000000000001
8,1536,192,7302000313.0,7250116608,0.7156258003181623,13743656836.0,13593968640,1.101136834754387,0.0022786458333332593,0.0,14.991180843777126,0.010177951388888884,1.9712682653356481,0.6000000000000001
8,1536,208,8515853207.0,7854292992,8.422912357278154,15709627687.0,14726799360,6.673740186000606,0.0793770032051282,0.0,14.989942893003805,0.06652978098290596,0.10454873631143162,0.6000000000000001
8,1536,224,8519000146.0,8458469376,0.7156232092268321,16616225482.0,15859630080,4.770574081384879,0.0022786458333332593,0.0,14.99110121954055,0.04749193948412689,0.10450342571924603,0.6000000000000001
8,1536,240,9732855315.0,9062645760,7.395296834376102,17670205549.0,16992460800,3.9885026481861887,0.06909722222222214,0.0,14.990805053710938,0.03921296296296295,1.504464156539352,0.6000000000000001
8,1536,256,9735999245.0,9666822144,0.7156136729270106,18218706448.0,18125291520,0.5153844168350237,0.0022786458333332593,0.0,14.990808169047037,0.004470486111111116,1.5044297960069444,0.6000000000000001
8,1664,16,1519056285.0,709050368,114.23813505446203,3217435104.0,1329469440,142.00895539200963,1.1364182692307692,6.0,14.987515963040865,1.4194711538461537,2.878125,0.6000000000000001
8,1664,32,1523739747.0,1418100736,7.44933052485208,3928056288.0,2658938880,47.73022116251126,0.06820913461538458,6.0,14.988213172325722,0.4764022435897435,2.8723958333333335,0.6000000000000001
8,1664,48,2859409569.0,2127151104,34.42437463060452,4645200352.0,3988408320,16.46752236240446,0.3389423076923077,3.0,14.98743145282452,0.1629807692307692,5.203819444444444,0.6000000000000001
8,1664,64,2863453605.0,2836201472,0.9608673173976832,5356753376.0,5317877760,0.7310362846700711,0.0042067307692308376,3.0,14.98727299616887,0.005568910256410264,5.202864583333334,0.6000000000000001
8,1664,80,4291136919.0,3545251840,21.038987148512415,8544654289.0,6647347200,28.542319694087894,0.20504807692307692,3.0,14.987882173978365,0.2844551282051282,2.9071559495192307,0.6000000000000001
8,1664,96,4295181288.0,4254302208,0.9608880140938028,9255289204.0,7976816640,16.027353036912732,0.0042067307692308376,3.0,14.987961989182692,0.15926816239316244,2.9061381543803417,0.6000000000000001
8,1664,112,5706462199.0,4963352576,14.971928985929045,9965924119.0,9306286080,7.088091138930472,0.14526098901098905,0.0,14.986944513006526,0.06984890109890118,2.9054111578525643,0.6000000000000001
8,1664,128,5709867730.0,5672402944,0.6604746942321592,10676559034.0,10635755520,0.3836447154437788,0.0021033653846154188,0.0,14.987202570988583,0.002784455128205021,2.904865910456731,0.6000000000000001
8,1664,144,7133931356.0,6381453312,11.791640668827007,12623191102.0,11965224960,5.498986807181601,0.11344818376068377,0.0,14.988162309695513,0.054794337606837606,0.10571525551994301,0.6000000000000001
8,1664,160,7137333773.0,7090503680,0.6604621492841536,13332707809.0,13294694400,0.2859291673526546,0.0021033653846154188,0.0,14.98678494966947,0.002648237179487145,0.10524864783653846,0.6000000000000001
8,1664,176,8561393063.0,7799554048,9.767725312389553,15386789764.0,14624163840,5.21483438194303,0.09320367132867124,0.0,14.985757467630027,0.05139131701631694,1.9715335445804196,0.6000000000000001
8,1664,192,8564804673.0,8508604416,0.660510869377336,16163505447.0,15953633280,1.3155132960408626,0.0021033653846154188,0.0,14.988406841571514,0.012386485042735096,1.9712154029780984,0.6000000000000001
8,1664,208,9988863953.0,9217654784,8.366652766587272,18434737323.0,17283102720,6.663355658167378,0.07918823964497035,0.0,14.987409061228735,0.06644169132149891,0.10516114244329389,0.6000000000000001
8,1664,224,9992271511.0,9926705152,0.6605047495219489,19498672718.0,18612572160,4.76076358701408,0.0021033653846154188,0.0,14.98820311158568,0.047410141941391926,0.10486743074633699,0.6000000000000001
8,1664,240,11525378937.0,10635755520,8.364459067596169,20735903729.0,19942041600,3.9808468206184062,0.07916666666666661,0.0,14.986175693609775,0.03918803418803418,1.5046128806089745,0.6000000000000001
8,1664,256,11528787279.0,11344805888,1.62172356950247,21512433044.0,21271511040,1.1326040897938956,0.01171875,0.0,14.98717762873723,0.010697115384615374,1.5043901492387821,0.6000000000000001
8,1792,16,1782706931.0,822312960,116.79178338621831,3731005920.0,1541836800,141.98449018728832,1.1623883928571428,6.0,14.985434395926339,1.4192708333333335,2.877306547619048,0.6000000000000001
8,1792,32,1787749125.0,1644625920,8.702477764670036,4555010528.0,3083673600,47.71376996579664,0.0811941964285714,6.0,14.983827863420759,0.47630208333333335,2.871986607142857,0.6000000000000001
8,1792,48,3314243059.0,2466938880,34.34637906391909,5450265056.0,4625510400,17.8305653793363,0.33854166666666674,3.0,14.984356108165922,0.1767361111111112,5.203546626984127,0.6000000000000001
8,1792,64,3318596087.0,3289251840,0.8921252742994589,6275273184.0,6167347200,1.7499579722056187,0.00390625,3.0,14.982691083635602,0.015885416666666652,5.202659970238095,0.6000000000000001
8,1792,80,4973542555.0,4111564800,20.964712875253724,9908411826.0,7709184000,28.52737495952879,0.2046874999999999,3.0,14.984956577845983,0.28437500000000004,2.906392299107143,0.6000000000000001
8,1792,96,4977895480.0,4933877760,0.8921526260107426,10732430165.0,9251020800,16.013469183854824,0.00390625,3.0,14.983671642485119,0.1592013888888888,2.9050924634176587,0.6000000000000001
8,1792,112,6615177119.0,5756190720,14.922827279079453,11556453081.0,10792857600,7.075007466048658,0.1450892857142858,0.0,14.983357954998406,0.0697916666666667,2.9056843245110544,0.6000000000000001
8,1792,128,6618844843.0,6578503680,0.6132270340236399,12380471420.0,12334694400,0.3711240709781995,0.001953125,0.0,14.98418916974749,0.0027343749999999556,2.904797944568452,0.6000000000000001
8,1792,144,8269888485.0,7400816640,11.742918211252967,14638323712.0,13876531200,5.4897906473917635,0.11328125,0.0,14.983617873418899,0.05471643518518521,0.1052910052910053,0.6000000000000001
8,1792,160,8273554048.0,8223129600,0.6132026424586571,15461137827.0,15418368000,0.2773952924200538,0.001953125,0.0,14.983314732142857,0.0025781250000000977,0.10462123325892857,0.6000000000000001
8,1792,176,9924600416.0,9045442560,9.719345959784636,17724609831.0,16960204800,4.5070507108499065,0.09303977272727271,0.0,14.984007203733766,0.044365530303030365,1.9717073779085499,0.6000000000000001
8,1792,192,9928263738.0,9867755520,0.6131912964134726,18548226762.0,18502041600,0.24962197685254364,0.001953125,0.0,14.982907976422991,0.0017795138888889728,1.9711700923859128,0.6000000000000001
8,1792,208,11579311154.0,10690068480,8.318400164261623,22245728846.0,20043878400,10.985151686013022,0.07902644230769229,0.0,14.983876658009958,0.10929487179487185,1.504867430746337,0.6000000000000001
8,1792,224,11582978287.0,11512381440,0.6132253988276469,23069145073.0,21585715200,6.872275758553509,0.001953125,0.0,14.98413054797114,0.068154761904762,1.5044192774766156,0.6000000000000001
8,1792,240,13292739927.0,12334694400,7.767079555696167,23899590517.0,23127552000,3.338176548041055,0.07351190476190483,0.0,14.983135405040922,0.033194444444444526,0.10474035838293651,0.6000000000000001
8,1792,256,13296408388.0,13157007360,1.0595192674574898,24722404632.0,24669388800,0.214905332393156,0.0064174107142858094,0.0,14.983765738351005,0.001953125,0.10435616629464285,0.6000000000000001
8,1920,16,1906355064.0,943964160,101.95205970531762,4281512416.0,1769932800,141.90254093262752,1.0145833333333334,5.0,14.97861328125,1.4186111111111113,2.4099305555555555,0.6000000000000001
8,1920,32,1911511982.0,1887928320,1.249182066403877,5227074016.0,3539865600,47.6630642700107,0.007291666666666696,5.0,14.981083170572917,0.47597222222222224,2.404965277777778,0.6000000000000001
8,1920,48,3810248514.0,2831892480,34.547781771714725,6180162016.0,5309798400,16.39165087698998,0.34062499999999996,4.0,14.9802978515625,0.16256944444444454,4.736643518518519,0.6000000000000001
8,1920,64,3815158630.0,3775856640,1.0408761175848031,7126798816.0,7079731200,0.6648220768607712,0.005468749999999911,4.0,14.980051676432291,0.005260416666666767,4.735815972222222,0.6000000000000001
8,1920,80,5706276225.0,4719820800,20.900272845104627,11370299283.0,8849664000,28.48283599241734,0.20437499999999997,3.0,14.97947998046875,0.2841111111111112,2.4390638020833335,0.6000000000000001
8,1920,96,5710941603.0,5663784960,0.8325994601320457,12315879191.0,10619596800,15.973133659839139,0.003645833333333348,3.0,14.980145263671876,0.1589814814814814,2.439174985532407,0.6000000000000001
8,1920,112,7675049285.0,6607749120,16.152250117510512,13261459099.0,12389529600,7.037631993711852,0.1550595238095238,10.0,14.97935558500744,0.06960317460317467,2.439254402281746,0.6000000000000001
8,1920,128,7693230652.0,7551713280,1.8739770268396632,14207034430.0,14159462400,0.3359734194428173,0.014843750000000044,0.0,14.979457600911458,0.002569444444444402,2.4380723741319446,0.6000000000000001
8,1920,144,9489730601.0,8495677440,11.700693299862383,16802616258.0,15929395200,5.481821795720154,0.11313657407407418,0.0,14.979185203269676,0.05464891975308639,0.10492332175925925,0.6000000000000001
8,1920,160,9493656014.0,9439641600,0.5722083135020719,17747120966.0,17699328000,0.27002700893502846,0.001822916666666563,0.0,14.978521321614583,0.002517361111111116,0.10507074652777777,0.6000000000000001
8,1920,176,11388466343.0,10383605760,9.677376108316347,20345283274.0,19469260800,4.499515841916299,0.09289772727272738,0.0,14.980743593158143,0.0443371212121213,1.9718580334595959,0.6000000000000001
8,1920,192,11392386703.0,11327569920,0.5722037776660222,21290643565.0,21239193600,0.24224067056858506,0.001822916666666563,0.0,14.97834710015191,0.0017534722222223298,1.9711308232060185,0.6000000000000001
8,1920,208,15178067338.0,12271534080,23.685166329261417,25535367153.0,23009126400,10.97929886203763,0.23301282051282057,0.0,14.97800793770032,0.10927350427350424,1.5046128806089745,0.6000000000000001
8,1920,224,15182002183.0,13215498240,14.880286064795389,26480516981.0,24779059200,6.866514855414688,0.14494047619047623,0.0,14.98035917736235,0.06813492063492066,1.5047403583829364,0.6000000000000001
8,1920,240,15185929202.0,14159462400,7.249334565131512,27422871289.0,26548992000,3.291572384367738,0.06861111111111118,0.0,14.980273980034722,0.03274074074074074,0.10485083912037037,0.6000000000000001
8,1920,256,15189851932.0,15103426560,0.5722236053962049,28367371420.0,28318924800,0.17107506849977583,0.001822916666666563,0.0,14.97910868326823,0.0015277777777777946,0.10432671440972222,0.6000000000000001
8,2048,16,2242635911.0,1074003968,108.81076586487994,4871033312.0,2013757440,141.8877872401554,1.0830078125,7.0,14.97707748413086,1.4184895833333333,2.409309895833333,0.6000000000000001
8,2048,32,2173160945.0,2148007936,1.1709923682516599,5946741216.0,4027514880,47.652867666127655,0.0068359375,5.0,14.975557327270508,0.47591145833333326,2.404654947916667,0.6000000000000001
8,2048,48,4466912880.0,3222011904,38.6373797829395,7028871648.0,6041272320,16.347538658876417,0.3818359375,4.0,14.97344970703125,0.16232638888888884,4.269769965277778,0.6000000000000001
8,2048,64,4329544947.0,4296015872,0.7804690671310444,8105568752.0,8055029760,0.6274215428845293,0.00341796875,3.0,14.975817680358887,0.005078125000000044,4.305460611979167,0.6000000000000001
8,2048,80,6489339859.0,5370019840,20.843871202531723,12935721332.0,10068787200,28.47348022212645,0.2041015625,3.0,14.973403167724609,0.2840625000000001,2.438484700520833,0.6000000000000001
8,2048,96,6494312653.0,6444023808,0.7803950838537932,14011447544.0,12082544640,15.964376391494964,0.00341796875,3.0,14.972786585489908,0.15894097222222214,2.438278537326389,0.6000000000000001
8,2048,112,8633930206.0,7518027776,14.843020846003323,15087173756.0,14096302080,7.029302226758183,0.1448102678571428,0.0,14.975706917898995,0.06956845238095233,2.438131277901786,0.6000000000000001
8,2048,128,8638113783.0,8592031744,0.5363345989984275,16162899968.0,16110059520,0.3279966032055976,0.001708984375,0.0,14.973628520965576,0.002539062499999911,2.4380208333333333,0.6000000000000001
8,2048,144,10793457433.0,9666035712,11.663744626976193,19116068740.0,18123816960,5.474849929184012,0.11300998263888884,0.0,14.974728478325737,0.05458984375000009,0.10460159866898149,0.6000000000000001
8,2048,160,10797644476.0,10740039680,0.5363555230365779,20190648072.0,20137574400,0.2635554359516109,0.001708984375,0.0,14.974485778808594,0.0024641927083333126,0.10453287760416667,0.6000000000000001
8,2048,176,12952986719.0,11814043648,9.640586279641957,23141293708.0,22151331840,4.469085087752448,0.0927734375,0.0,14.97481987693093,0.044187973484848486,1.5044766512784091,0.6000000000000001
8,2048,192,12957171229.0,12888047616,0.536338901434425,24216561168.0,24165089280,0.21300102558528597,0.001708984375,0.0,14.973804791768393,0.001616753472222232,1.5044297960069444,0.6000000000000001
8,2048,208,15101504566.0,13962051584,8.16107128056862,29065063828.0,26178846720,11.02499716228905,0.07797475961538458,0.0,14.974474980280949,0.10953525641025652,2.4377234825721152,0.6000000000000001
8,2048,224,15105686169.0,15036055552,0.46309097993947074,30140790040.0,28192604160,6.910272882006796,0.0009765625,0.0,14.972837448120117,0.06837797619047614,2.437689499627976,0.6000000000000001
8,2048,240,17406262851.0,16110059520,8.045925152485097,31216516252.0,30206361600,3.344178505762177,0.07682291666666674,0.0,14.974886830647787,0.03270833333333334,2.4376600477430554,0.6000000000000001
8,2048,256,17410447432.0,17184063488,1.3174063524502733,32292242464.0,32220119040,0.22384592654813482,0.009521484375,0.0,14.974138259887695,0.0014973958333333037,2.43763427734375,0.6000000000000001
16,128,16,300449792.0,8421376,3467.7042801556418,583537120.0,16316416,3476.3804992468936,34.5,65.0,15.0,34.5,101.74949596774194,0.5483870967741935
16,128,32,303104000.0,16842752,1699.6108949416343,585634272.0,32632832,1694.6167589745198,16.75,65.0,15.0,16.75,66.61668346774194,0.5483870967741935
16,128,48,302612480.0,25264128,1097.7950713359273,681765344.0,48949248,1292.80044506506,10.833333333333334,33.0,15.0,12.801579301075268,44.74445564516129,0.5483870967741935
16,128,64,304218112.0,33685504,803.1128404669261,683217376.0,65265664,946.8251361083219,7.875,33.0,15.0,9.351184475806452,38.88898689516129,0.5483870967741935
16,128,80,303202304.0,42106880,620.0778210116732,726602208.0,81582080,790.639473766788,6.1,17.0,15.0,7.8177419354838715,30.053125,0.5483870967741935
16,128,96,304283648.0,50528256,502.2049286640726,727716320.0,97898496,643.3375891699092,4.916666666666667,17.0,15.0,6.348118279569892,27.7109375,0.5483870967741935
16,128,112,606830592.0,58949632,929.4052251250696,868422112.0,114214912,660.340394080941,9.142857142857142,33.0,15.0,6.525345622119816,26.037946428571427,0.5483870967741935
16,128,128,73138176.0,67371008,8.560311284046692,134386144.0,130531328,2.953173049767792,0.02734375,0.0,15.0,0.02734375,0.04126764112903226,0.5483870967741935
16,128,144,90898432.0,75792384,19.930825767401643,167422432.0,146847744,14.010898253908483,0.14149305555555558,0.0,15.0,0.13835685483870974,0.040266577060931896,0.5483870967741935
16,128,160,91422720.0,84213760,8.560311284046692,167522784.0,163164160,2.6713121312915775,0.02734375,0.0,15.0,0.024521169354838612,0.039465725806451614,0.5483870967741935
16,128,176,109182976.0,92635136,17.86345949770074,205277664.0,179480576,14.373192116343553,0.12073863636363646,0.0,15.0,0.13613453079178894,1.5402767595307918,0.5483870967741935
16,128,192,109707264.0,101056512,8.560311284046692,205378016.0,195796992,4.893345858959877,0.02734375,0.0,15.0,0.041456653225806495,1.4146085349462365,0.5483870967741935
16,128,208,127467520.0,109477888,16.43220592636935,271968736.0,212113408,28.218549956068784,0.10637019230769229,0.0,15.0,0.27603520471464016,1.3082738833746899,0.5483870967741935
16,128,224,127991808.0,117899264,8.560311284046692,272069088.0,228429824,19.104013318330974,0.02734375,0.0,15.0,0.18488983294930872,1.217129896313364,0.5483870967741935
16,128,240,145752064.0,126320640,15.382619974059663,288328160.0,244746240,17.80698244843312,0.09583333333333344,0.0,15.0,0.17217741935483866,1.138138440860215,0.5483870967741935
16,128,256,146276352.0,134742016,8.560311284046692,273748448.0,261062656,4.859290177450734,0.02734375,0.0,15.0,0.041456653225806495,1.327085433467742,0.5483870967741935
16,256,16,301006848.0,33619968,795.3216374269006,760173024.0,65138688,1067.0069621297869,7.875,33.0,15.0,10.558971774193548,67.00378024193549,0.5483870967741935
16,256,32,73531392.0,67239936,9.35672514619883,370414048.0,130277376,184.32722501257624,0.0546875,5.0,15.0,1.800655241935484,23.114793346774192,0.5483870967741935
16,256,48,145686528.0,100859904,44.44444444444444,431378912.0,195416064,120.74895132469766,0.40625,5.0,15.0,1.1770833333333335,16.227066532258064,0.5483870967741935
16,256,64,147062784.0,134479872,9.35672514619883,270406112.0,260554752,3.780917417311199,0.0546875,5.0,15.0,0.03200604838709675,2.4606224798387095,0.5483870967741935
16,256,80,219217920.0,168099840,30.409356725146196,464835040.0,325693440,42.72164646607558,0.265625,5.0,15.0,0.42217741935483866,2.458820564516129,0.5483870967741935
16,256,96,220594176.0,201719808,9.35672514619883,465342944.0,390832128,19.064659904315747,0.0546875,5.0,15.0,0.1851478494623655,2.4576192876344085,0.5483870967741935
16,256,112,292749312.0,235339776,24.394319131161236,532959712.0,455970816,16.88461043962954,0.2053571428571428,5.0,15.0,0.16330645161290325,2.456761232718894,0.5483870967741935
16,256,128,294125568.0,268959744,9.35672514619883,533467616.0,521109504,2.3715000216154185,0.0546875,5.0,15.0,0.017893145161290258,2.456117691532258,0.5483870967741935
16,256,144,437059584.0,302579712,44.44444444444444,727896544.0,586248192,24.161840314895162,0.40625,5.0,15.0,0.23622311827957,2.4556171594982077,0.5483870967741935
16,256,160,438435840.0,336199680,30.409356725146196,728404448.0,651386880,11.823628992957303,0.265625,5.0,15.0,0.11260080645161286,2.4552167338709676,0.5483870967741935
16,256,176,439812096.0,369819648,18.92610313662945,796021216.0,716525568,11.094600325553213,0.15056818181818188,5.0,15.0,0.1052969208211143,2.454889112903226,0.5483870967741935
16,256,192,441188352.0,403439616,9.35672514619883,796529120.0,781664256,1.9016942230501581,0.0546875,5.0,15.0,0.0131888440860215,2.4546160954301075,0.5483870967741935
16,256,208,513343488.0,437059584,17.453891138101664,948195808.0,846802944,11.973607876356178,0.1358173076923077,5.0,15.0,0.11410514888337464,2.4543850806451615,0.5483870967741935
16,256,224,514719744.0,470679552,9.35672514619883,1101795808.0,911941632,20.81867625492944,0.0546875,5.0,15.0,0.19812067972350222,4.813634072580645,0.5483870967741935
16,256,240,586874880.0,504299520,16.374269005847953,1082675680.0,977080320,10.807234353057076,0.125,5.0,15.0,0.10241935483870979,2.4540154569892474,0.5483870967741935
16,256,256,588251136.0,537919488,9.35672514619883,1110446560.0,1042219008,6.546373792484123,0.0546875,5.0,15.0,0.0546875,5.034510458669355,0.5483870967741935
16,384,16,161513472.0,75595776,113.65409622886867,628376032.0,146466816,329.0227979011983,1.109375,7.0,15.0,3.240927419354839,40.60467069892473,0.5483870967741935
16,384,32,163774464.0,151191552,8.322496749024708,629322208.0,292933632,114.83439907644338,0.0546875,7.0,15.0,1.1204637096774195,22.012012768817204,0.5483870967741935
16,384,48,325287936.0,226787328,43.43302990897269,517022176.0,439400448,17.665372976588316,0.40625,7.0,15.0,0.17170698924731176,3.4273633512544803,0.5483870967741935
16,384,64,327548928.0,302383104,8.322496749024708,607621600.0,585867264,3.7131851080861895,0.0546875,7.0,15.0,0.03200604838709675,3.4253612231182795,0.5483870967741935
16,384,80,620003328.0,377978880,64.03120936280884,1044890080.0,732334080,42.67942849252625,0.6125,7.0,15.0,0.42217741935483866,3.4241599462365593,0.5483870967741935
16,384,96,622264315.0,453574656,37.1911562448498,1045836256.0,878800896,19.007190452386613,0.34375,7.0,14.999991522894966,0.1851478494623655,3.4233590949820787,0.5483870967741935
16,384,112,624525312.0,529170432,18.019691621772246,1197777376.0,1025267712,16.825816514155477,0.1517857142857142,7.0,15.0,0.16330645161290325,3.422787058371736,0.5483870967741935
16,384,128,626786304.0,604766208,3.6410923276983094,1198723552.0,1171734528,2.303339481347092,0.0078125,7.0,15.0,0.017893145161290258,3.4223580309139785,0.5483870967741935
16,384,144,801079296.0,680361984,17.743100707990177,1650092512.0,1318201344,25.17757772821691,0.15162037037037046,5.0,15.0,0.24882392473118276,1.970411439665472,0.5483870967741935
16,384,160,803143675.0,755957760,6.241871900355914,1494274528.0,1464668160,2.021370355999273,0.03645833333333326,5.0,14.999994913736979,0.015070564516129092,3.4217573924731184,0.5483870967741935
16,384,176,952369152.0,831553536,14.52890412578319,1802426848.0,1611134976,11.87311273416238,0.12073863636363646,4.0,15.0,0.1156066715542523,1.9699260752688172,0.5483870967741935
16,384,192,954335232.0,907149312,5.201560468140442,1789825504.0,1757601792,1.8333909391007268,0.02734375,4.0,15.0,0.0131888440860215,3.4213569668458783,0.5483870967741935
16,384,208,1254260731.0,982745088,27.62828797776703,2084430304.0,1904068608,9.472436825133562,0.2532051282051282,3.0,14.999996087489984,0.08967897022332516,3.4212029569892475,0.5483870967741935
16,384,224,1256128512.0,1058340864,18.688463681961732,2085376480.0,2050535424,1.6991199270303365,0.16369047619047628,3.0,15.0,0.011844758064516236,3.4210709485407067,0.5483870967741935
16,384,240,1257996288.0,1133936640,10.94061551798873,2379981280.0,2197002240,8.328577762396819,0.08611111111111103,3.0,15.0,0.07822580645161281,3.420956541218638,0.5483870967741935
16,384,256,1259864064.0,1209532416,4.161248374512354,2380927456.0,2343469056,1.5984166679775438,0.01822916666666674,3.0,15.0,0.01083669354838701,3.420856434811828,0.5483870967741935
16,512,16,286392320.0,134348800,113.17073170731706,1116934624.0,260300800,329.09381146734853,1.109375,9.0,15.0,3.144153225806452,153.05027721774192,0.5483870967741935
16,512,32,289669110.0,268697600,7.80487432712462,808063456.0,520601600,55.217244049960655,0.0546875,9.0,14.999961853027344,0.547883064516129,4.396106350806452,0.5483870967741935
16,512,48,576061427.0,403046400,42.9268260428576,1078006240.0,780902400,38.04621934828219,0.40625,9.0,14.999966939290365,0.376008064516129,4.393103158602151,0.5483870967741935
16,512,64,579338232.0,537395200,7.8048765601181405,1079513568.0,1041203200,3.6794324105035408,0.0546875,9.0,14.999984741210938,0.03200604838709675,4.3916015625,0.5483870967741935
16,512,80,1048575992.0,671744000,56.09755978467987,1856704992.0,1301504000,42.658416109362705,0.541015625,6.0,14.99998779296875,0.42217741935483866,4.39070060483871,0.5483870967741935
16,512,96,1051459569.0,806092800,30.439022529415965,1858212320.0,1561804800,18.978525357330188,0.2841796875,6.0,14.999980926513672,0.1851478494623655,4.390099966397849,0.5483870967741935
16,512,112,1122369526.0,940441600,19.34494667186139,2128155104.0,1822105600,16.79647458412948,0.1741071428571428,5.0,14.999989100864955,0.16330645161290325,4.3896709389400925,0.5483870967741935
16,512,128,1125122033.0,1074790400,4.682925433647342,2129662432.0,2082406400,2.269299210759245,0.02734375,5.0,14.999985694885254,0.017893145161290258,4.389349168346774,0.5483870967741935
16,512,144,1561067487.0,1209139200,29.105688327696267,2653229536.0,2342707200,13.254850456770697,0.27278645833333326,4.0,14.999972025553385,0.127856182795699,4.389098902329749,0.5483870967741935
16,512,160,1563688957.0,1343488000,16.390243679139672,2654736864.0,2603008000,1.9872725708103853,0.1455078125,4.0,14.99999771118164,0.015070564516129092,4.388898689516129,0.5483870967741935
16,512,176,1660026852.0,1477836800,12.328157750571647,3178303968.0,2863308800,11.00108964845147,0.10582386363636354,3.0,14.999980579723012,0.1052969208211143,4.388734879032258,0.5483870967741935
16,512,192,1662517223.0,1612185600,3.12194966882225,3179811296.0,3123609600,1.7992548108444795,0.013671875,3.0,14.99998410542806,0.0131888440860215,4.388598370295699,0.5483870967741935
16,512,208,1937113061.0,1746534400,10.911818341511053,3957002720.0,3383910400,16.935800664225624,0.09164663461538458,3.0,14.999984154334435,0.16470223325062028,4.388482862903226,0.5483870967741935
16,512,224,1939603423.0,1880883200,3.1219494650172854,3958510048.0,3644211200,8.624605730864337,0.013671875,3.0,14.999982016427177,0.08150921658986165,4.38838385656682,0.5483870967741935
